source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other3,other4,other5,other6,other7,other8,other9,other10,other1_def,other2_def,other3_def,other4_def,other5_def,other6_def,other7_def,other8_def,other9_def,other10_def,geometry_ref
25773518,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,17475.45,0.042274,T of CO2 per T of waste,,m2,,413389.26,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.94729902653941,-49.48158280673012,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-49.48158280673012_-18.94729902653941
25773518,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,413389.26,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.94729902653941,-49.48158280673012,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-49.48158280673012_-18.94729902653941
25773518,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,489312.72,,,,m2,,413389.26,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.94729902653941,-49.48158280673012,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-49.48158280673012_-18.94729902653941
25773518,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1467938.17,,,,m2,,413389.26,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.94729902653941,-49.48158280673012,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-49.48158280673012_-18.94729902653941
25773519,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,325743.79,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.88026516101711,-48.32107363740037,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-48.32107363740037_-18.88026516101711
25773519,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,13897.19,0.042663,T of CO2 per T of waste,,m2,,325743.79,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.88026516101711,-48.32107363740037,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-48.32107363740037_-18.88026516101711
25773519,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,325743.79,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.88026516101711,-48.32107363740037,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-48.32107363740037_-18.88026516101711
25773519,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,389121.24,,,,m2,,325743.79,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.88026516101711,-48.32107363740037,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-48.32107363740037_-18.88026516101711
25773519,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1167363.71,,,,m2,,325743.79,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.88026516101711,-48.32107363740037,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-48.32107363740037_-18.88026516101711
25773520,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,213863.22,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.13867839704062,-48.05600505662875,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão de Goiandira', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-48.05600505662875_-18.13867839704062
25773520,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,9112.38,0.042608,T of CO2 per T of waste,,m2,,213863.22,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.13867839704062,-48.05600505662875,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão de Goiandira', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-48.05600505662875_-18.13867839704062
25773520,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,213863.22,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.13867839704062,-48.05600505662875,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão de Goiandira', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-48.05600505662875_-18.13867839704062
25773520,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,255146.63,,,,m2,,213863.22,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.13867839704062,-48.05600505662875,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão de Goiandira', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-48.05600505662875_-18.13867839704062
25773520,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,765439.88,,,,m2,,213863.22,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-18.13867839704062,-48.05600505662875,METER/OSM,,"{'landuse': 'landfill', 'name': 'Lixão de Goiandira', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-48.05600505662875_-18.13867839704062
25773521,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,45344.73,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.65867142129685,-46.7865527285864,METER/OSM,,"{'landuse': 'landfill', 'name': 'Waste Depository', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.7865527285864_-23.65867142129685
25773521,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2036.44,0.04491,T of CO2 per T of waste,,m2,,45344.73,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.65867142129685,-46.7865527285864,METER/OSM,,"{'landuse': 'landfill', 'name': 'Waste Depository', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.7865527285864_-23.65867142129685
25773521,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,45344.73,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.65867142129685,-46.7865527285864,METER/OSM,,"{'landuse': 'landfill', 'name': 'Waste Depository', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.7865527285864_-23.65867142129685
25773521,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,57020.43,,,,m2,,45344.73,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.65867142129685,-46.7865527285864,METER/OSM,,"{'landuse': 'landfill', 'name': 'Waste Depository', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.7865527285864_-23.65867142129685
25773521,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,171061.29,,,,m2,,45344.73,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.65867142129685,-46.7865527285864,METER/OSM,,"{'landuse': 'landfill', 'name': 'Waste Depository', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.7865527285864_-23.65867142129685
25773522,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,423484.76,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.484213858480043,-46.79637631064119,METER/OSM,,"{'landuse': 'landfill', 'source': 'bing', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.79637631064119_-23.484213858480043
25773522,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,17523.77,0.04138,T of CO2 per T of waste,,m2,,423484.76,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.484213858480043,-46.79637631064119,METER/OSM,,"{'landuse': 'landfill', 'source': 'bing', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.79637631064119_-23.484213858480043
25773522,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,423484.76,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.484213858480043,-46.79637631064119,METER/OSM,,"{'landuse': 'landfill', 'source': 'bing', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.79637631064119_-23.484213858480043
25773522,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,490665.59,,,,m2,,423484.76,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.484213858480043,-46.79637631064119,METER/OSM,,"{'landuse': 'landfill', 'source': 'bing', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.79637631064119_-23.484213858480043
25773522,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1471996.78,,,,m2,,423484.76,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.484213858480043,-46.79637631064119,METER/OSM,,"{'landuse': 'landfill', 'source': 'bing', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.79637631064119_-23.484213858480043
25773523,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,379684.39,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.635014765701648,-46.42313468654468,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Sitio São João', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.42313468654468_-23.635014765701648
25773523,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,15332.9,0.040383,T of CO2 per T of waste,,m2,,379684.39,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.635014765701648,-46.42313468654468,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Sitio São João', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.42313468654468_-23.635014765701648
25773523,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,379684.39,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.635014765701648,-46.42313468654468,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Sitio São João', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.42313468654468_-23.635014765701648
25773523,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,429321.15,,,,m2,,379684.39,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.635014765701648,-46.42313468654468,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Sitio São João', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.42313468654468_-23.635014765701648
25773523,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1287963.45,,,,m2,,379684.39,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.635014765701648,-46.42313468654468,METER/OSM,,"{'landuse': 'landfill', 'name': 'Aterro Sanitário Sitio São João', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.42313468654468_-23.635014765701648
25773524,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,406544.06,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.41523418776866,-46.96174182533815,METER/OSM,,"{'landuse': 'landfill', 'name': 'Tecipar', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.96174182533815_-23.41523418776866
25773524,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,16793.53,0.041308,T of CO2 per T of waste,,m2,,406544.06,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.41523418776866,-46.96174182533815,METER/OSM,,"{'landuse': 'landfill', 'name': 'Tecipar', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.96174182533815_-23.41523418776866
25773524,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,406544.06,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.41523418776866,-46.96174182533815,METER/OSM,,"{'landuse': 'landfill', 'name': 'Tecipar', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.96174182533815_-23.41523418776866
25773524,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,470218.87,,,,m2,,406544.06,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.41523418776866,-46.96174182533815,METER/OSM,,"{'landuse': 'landfill', 'name': 'Tecipar', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.96174182533815_-23.41523418776866
25773524,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1410656.62,,,,m2,,406544.06,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.41523418776866,-46.96174182533815,METER/OSM,,"{'landuse': 'landfill', 'name': 'Tecipar', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.96174182533815_-23.41523418776866
25773525,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,277975.15,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.184415320693184,-46.82286951800069,METER/OSM,,"{'addr:city': 'Várzea Paulista', 'addr:housenumber': '5600', 'addr:street': 'Avenida Doutor Walter Gossner', 'landuse': 'landfill', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.82286951800069_-23.184415320693184
25773525,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,12646.04,0.045493,T of CO2 per T of waste,,m2,,277975.15,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.184415320693184,-46.82286951800069,METER/OSM,,"{'addr:city': 'Várzea Paulista', 'addr:housenumber': '5600', 'addr:street': 'Avenida Doutor Walter Gossner', 'landuse': 'landfill', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.82286951800069_-23.184415320693184
25773525,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,277975.15,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.184415320693184,-46.82286951800069,METER/OSM,,"{'addr:city': 'Várzea Paulista', 'addr:housenumber': '5600', 'addr:street': 'Avenida Doutor Walter Gossner', 'landuse': 'landfill', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.82286951800069_-23.184415320693184
25773525,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,354089.23,,,,m2,,277975.15,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.184415320693184,-46.82286951800069,METER/OSM,,"{'addr:city': 'Várzea Paulista', 'addr:housenumber': '5600', 'addr:street': 'Avenida Doutor Walter Gossner', 'landuse': 'landfill', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.82286951800069_-23.184415320693184
25773525,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1062267.7,,,,m2,,277975.15,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-23.184415320693184,-46.82286951800069,METER/OSM,,"{'addr:city': 'Várzea Paulista', 'addr:housenumber': '5600', 'addr:street': 'Avenida Doutor Walter Gossner', 'landuse': 'landfill', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-46.82286951800069_-23.184415320693184
25773526,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,,,,,m2,,41195.8,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.738205514065974,-43.68351231943996,METER/OSM,,"{'landuse': 'landfill', 'name': 'Antigo Lixão de Seropédica', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-43.68351231943996_-22.738205514065974
25773526,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,1623.35,0.039406,T of CO2 per T of waste,,m2,,41195.8,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.738205514065974,-43.68351231943996,METER/OSM,,"{'landuse': 'landfill', 'name': 'Antigo Lixão de Seropédica', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-43.68351231943996_-22.738205514065974
25773526,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,,,m2,,41195.8,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.738205514065974,-43.68351231943996,METER/OSM,,"{'landuse': 'landfill', 'name': 'Antigo Lixão de Seropédica', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-43.68351231943996_-22.738205514065974
25773526,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,45453.7,,,,m2,,41195.8,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.738205514065974,-43.68351231943996,METER/OSM,,"{'landuse': 'landfill', 'name': 'Antigo Lixão de Seropédica', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-43.68351231943996_-22.738205514065974
25773526,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,136361.11,,,,m2,,41195.8,T of waste,2023-11-08 00:00:00,,OpenStreetMap Landfill,"",-22.738205514065974,-43.68351231943996,METER/OSM,,"{'landuse': 'landfill', 'name': 'Antigo Lixão de Seropédica', '_osm_type': 'way'}",modeled,2022.0,Active,,,,,metadata_source,landfill_area_source,native_asset_id,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place,trace_-43.68351231943996_-22.738205514065974
