iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
BRA,2016-01-01 00:00:00,2016-12-31 00:00:00,wastewater-treatment-and-discharge,ch4,3245633.152,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.567416
BRA,2016-01-01 00:00:00,2016-12-31 00:00:00,wastewater-treatment-and-discharge,co2e_20yr,275851015.362,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.567416
BRA,2016-01-01 00:00:00,2016-12-31 00:00:00,wastewater-treatment-and-discharge,co2e_100yr,94107747.60225,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.567416
BRA,2015-01-01 00:00:00,2015-12-31 00:00:00,wastewater-treatment-and-discharge,n2o,12089.49445,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BRA,2015-01-01 00:00:00,2015-12-31 00:00:00,wastewater-treatment-and-discharge,ch4,3148212.216,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BRA,2015-01-01 00:00:00,2015-12-31 00:00:00,wastewater-treatment-and-discharge,co2e_20yr,267641452.6788,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BRA,2015-01-01 00:00:00,2015-12-31 00:00:00,wastewater-treatment-and-discharge,co2e_100yr,91353658.07725,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BRA,2019-01-01 00:00:00,2019-12-31 00:00:00,wastewater-treatment-and-discharge,co2,0,tonnes,,2023-10-06 14:56:33.428328,
BRA,2018-01-01 00:00:00,2018-12-31 00:00:00,wastewater-treatment-and-discharge,co2,0,tonnes,,2023-10-06 14:56:33.428328,
BRA,2017-01-01 00:00:00,2017-12-31 00:00:00,wastewater-treatment-and-discharge,co2,0,tonnes,,2023-10-06 14:56:33.428328,
BRA,2016-01-01 00:00:00,2016-12-31 00:00:00,wastewater-treatment-and-discharge,co2,0,tonnes,,2023-10-06 14:56:33.428328,
BRA,2015-01-01 00:00:00,2015-12-31 00:00:00,wastewater-treatment-and-discharge,co2,0,tonnes,,2023-10-06 14:56:33.428328,
