source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,geometry_ref
18654077,BRA,chemicals,2015-07-01 00:00:00,2015-07-31 00:00:00,month,ch4,,,"",,N/A,,77404,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-07-01 00:00:00,2015-07-31 00:00:00,month,n2o,,,"",,N/A,,77404,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-07-01 00:00:00,2015-07-31 00:00:00,month,co2e_100yr,202798,,,,N/A,,77404,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-07-01 00:00:00,2015-07-31 00:00:00,month,co2e_20yr,202798,,,,N/A,,77404,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-08-01 00:00:00,2015-08-31 00:00:00,month,co2,209899,2.62,"",,N/A,,80114,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-08-01 00:00:00,2015-08-31 00:00:00,month,ch4,,,"",,N/A,,80114,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-08-01 00:00:00,2015-08-31 00:00:00,month,n2o,,,"",,N/A,,80114,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-08-01 00:00:00,2015-08-31 00:00:00,month,co2e_100yr,209899,,,,N/A,,80114,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-08-01 00:00:00,2015-08-31 00:00:00,month,co2e_20yr,209899,,,,N/A,,80114,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-09-01 00:00:00,2015-09-30 00:00:00,month,co2,212967,2.62,"",,N/A,,81285,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-09-01 00:00:00,2015-09-30 00:00:00,month,ch4,,,"",,N/A,,81285,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-09-01 00:00:00,2015-09-30 00:00:00,month,n2o,,,"",,N/A,,81285,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-09-01 00:00:00,2015-09-30 00:00:00,month,co2e_100yr,212967,,,,N/A,,81285,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-09-01 00:00:00,2015-09-30 00:00:00,month,co2e_20yr,212967,,,,N/A,,81285,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-10-01 00:00:00,2015-10-31 00:00:00,month,co2,212775,2.62,"",,N/A,,81212,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-10-01 00:00:00,2015-10-31 00:00:00,month,ch4,,,"",,N/A,,81212,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-10-01 00:00:00,2015-10-31 00:00:00,month,co2e_100yr,212775,,,,N/A,,81212,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-10-01 00:00:00,2015-10-31 00:00:00,month,co2e_20yr,212775,,,,N/A,,81212,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-11-01 00:00:00,2015-11-30 00:00:00,month,co2,192245,2.62,"",,N/A,,73376,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-11-01 00:00:00,2015-11-30 00:00:00,month,ch4,,,"",,N/A,,73376,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-11-01 00:00:00,2015-11-30 00:00:00,month,n2o,,,"",,N/A,,73376,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-11-01 00:00:00,2015-11-30 00:00:00,month,co2e_100yr,192245,,,,N/A,,73376,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-11-01 00:00:00,2015-11-30 00:00:00,month,co2e_20yr,192245,,,,N/A,,73376,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-12-01 00:00:00,2015-12-31 00:00:00,month,co2,176897,2.62,"",,N/A,,67518,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-12-01 00:00:00,2015-12-31 00:00:00,month,ch4,,,"",,N/A,,67518,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-12-01 00:00:00,2015-12-31 00:00:00,month,n2o,,,"",,N/A,,67518,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-12-01 00:00:00,2015-12-31 00:00:00,month,co2e_100yr,176897,,,,N/A,,67518,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2015-12-01 00:00:00,2015-12-31 00:00:00,month,co2e_20yr,176897,,,,N/A,,67518,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2,177282,2.62,"",,N/A,,67665,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2016-01-01 00:00:00,2016-01-31 00:00:00,month,ch4,,,"",,N/A,,67665,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2016-01-01 00:00:00,2016-01-31 00:00:00,month,n2o,,,"",,N/A,,67665,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2e_100yr,177282,,,,N/A,,67665,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2e_20yr,177282,,,,N/A,,67665,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
18654077,BRA,chemicals,2016-02-01 00:00:00,2016-02-29 00:00:00,other,co2,170950,2.62,"",,N/A,,65248,T of chemical,2023-10-12 00:00:00,,Cubatao Fertilizers  Complex - Unit 1,ammonia,-23.876474,-46.437419,trace_-46.437419_-23.876474
