source_id,source_name,iso3_country,original_inventory_sector,start_time,end_time,source_type,capacity,capacity_factor,activity,co2_emissions_factor,ch4_emissions_factor,n2o_emissions_factor,co2_emissions,ch4_emissions,n2o_emissions,total_co2e_20yrgwp,created_date,modified_date,total_co2e_100yrgwp
18654088,Brazil,BRA,chemicals,2019-03-01 00:00:00,2019-03-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2019-04-01 00:00:00,2019-04-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2019-05-01 00:00:00,2019-05-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2019-06-01 00:00:00,2019-06-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2019-07-01 00:00:00,2019-07-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2019-08-01 00:00:00,2019-08-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2019-09-01 00:00:00,2019-09-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2019-10-01 00:00:00,2019-10-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2019-11-01 00:00:00,2019-11-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2019-12-01 00:00:00,2019-12-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-01-01 00:00:00,2020-01-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-02-01 00:00:00,2020-02-29 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-03-01 00:00:00,2020-03-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-04-01 00:00:00,2020-04-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-05-01 00:00:00,2020-05-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-06-01 00:00:00,2020-06-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-07-01 00:00:00,2020-07-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-08-01 00:00:00,2020-08-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-09-01 00:00:00,2020-09-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-10-01 00:00:00,2020-10-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-11-01 00:00:00,2020-11-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2020-12-01 00:00:00,2020-12-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-01-01 00:00:00,2021-01-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-02-01 00:00:00,2021-02-28 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-03-01 00:00:00,2021-03-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-04-01 00:00:00,2021-04-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-05-01 00:00:00,2021-05-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-06-01 00:00:00,2021-06-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-07-01 00:00:00,2021-07-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-08-01 00:00:00,2021-08-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-09-01 00:00:00,2021-09-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-10-01 00:00:00,2021-10-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-11-01 00:00:00,2021-11-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2021-12-01 00:00:00,2021-12-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2022-01-01 00:00:00,2022-01-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2022-02-01 00:00:00,2022-02-28 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2022-03-01 00:00:00,2022-03-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2022-04-01 00:00:00,2022-04-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2022-05-01 00:00:00,2022-05-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2022-06-01 00:00:00,2022-06-30 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2022-07-01 00:00:00,2022-07-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
18654088,Brazil,BRA,chemicals,2022-08-01 00:00:00,2022-08-31 00:00:00,very high,low,low,low,very low,very low,very low,very low,very low,very low,very low,2023-10-10 00:00:00,,very low
