source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,geometry_ref
18652432,BRA,pulp-and-paper,2018-01-01 00:00:00,2018-01-31 00:00:00,month,co2e_100yr,3982,,,,N/A,,6854,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2018-01-01 00:00:00,2018-01-31 00:00:00,month,co2e_20yr,3982,,,,N/A,,6854,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2019-01-01 00:00:00,2019-01-31 00:00:00,month,co2,3726,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,6413,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2019-01-01 00:00:00,2019-01-31 00:00:00,month,co2e_100yr,3726,,,,N/A,,6413,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2015-01-01 00:00:00,2015-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,5624,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2016-01-01 00:00:00,2016-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,6081,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2019-01-01 00:00:00,2019-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,6413,T of pulp & paper,2023-10-10 00:00:00,,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2018-01-01 00:00:00,2018-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,6854,T of pulp & paper,2023-10-10 00:00:00,,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2017-01-01 00:00:00,2017-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,6334,T of pulp & paper,2023-10-10 00:00:00,,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2016-01-01 00:00:00,2016-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,6081,T of pulp & paper,2023-10-10 00:00:00,,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2015-01-01 00:00:00,2015-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,5624,T of pulp & paper,2023-10-10 00:00:00,,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2017-01-01 00:00:00,2017-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,6334,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652432,BRA,pulp-and-paper,2018-01-01 00:00:00,2018-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,6854,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Belo Oriente Pulp,Sulphate,-19.319844,-42.395166,trace_-42.395166_-19.319844
18652437,BRA,pulp-and-paper,2019-01-01 00:00:00,2019-01-31 00:00:00,month,co2e_100yr,1032708,,,,N/A,,1777466,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2019-01-01 00:00:00,2019-01-31 00:00:00,month,co2e_20yr,1032708,,,,N/A,,1777466,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2020-01-01 00:00:00,2020-01-31 00:00:00,month,co2,1096223,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,1886787,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2020-01-01 00:00:00,2020-01-31 00:00:00,month,co2e_100yr,1096223,,,,N/A,,1886787,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2020-01-01 00:00:00,2020-01-31 00:00:00,month,co2e_20yr,1096223,,,,N/A,,1886787,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2021-01-01 00:00:00,2021-01-31 00:00:00,month,co2,1176519,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,2024990,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2021-01-01 00:00:00,2021-01-31 00:00:00,month,co2e_100yr,1176519,,,,N/A,,2024990,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2021-01-01 00:00:00,2021-01-31 00:00:00,month,co2e_20yr,1176519,,,,N/A,,2024990,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2022-01-01 00:00:00,2022-01-31 00:00:00,month,co2,1176519,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,2024990,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2022-01-01 00:00:00,2022-01-31 00:00:00,month,co2e_100yr,1176519,,,,N/A,,2024990,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2022-01-01 00:00:00,2022-01-31 00:00:00,month,co2e_20yr,1176519,,,,N/A,,2024990,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2022-01-01 00:00:00,2022-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,2024990,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2021-01-01 00:00:00,2021-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,2024990,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2020-01-01 00:00:00,2020-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,1886787,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2019-01-01 00:00:00,2019-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,1777466,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2018-01-01 00:00:00,2018-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,1899839,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2017-01-01 00:00:00,2017-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,1755620,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2016-01-01 00:00:00,2016-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,1685640,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2015-01-01 00:00:00,2015-01-31 00:00:00,month,ch4,0,,field_not_modeled,,N/A,,1558824,T of pulp & paper,2023-10-10 00:00:00,2023-11-15 15:55:24.270016,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2015-01-01 00:00:00,2015-01-31 00:00:00,month,co2,905676,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,1558824,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2015-01-01 00:00:00,2015-01-31 00:00:00,month,co2e_100yr,905676,,,,N/A,,1558824,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2015-01-01 00:00:00,2015-01-31 00:00:00,month,co2e_20yr,905676,,,,N/A,,1558824,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2,979357,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,1685640,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2e_100yr,979357,,,,N/A,,1685640,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2022-01-01 00:00:00,2022-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,2024990,T of pulp & paper,2023-10-10 00:00:00,,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2021-01-01 00:00:00,2021-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,2024990,T of pulp & paper,2023-10-10 00:00:00,,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2020-01-01 00:00:00,2020-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,1886787,T of pulp & paper,2023-10-10 00:00:00,,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2019-01-01 00:00:00,2019-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,1777466,T of pulp & paper,2023-10-10 00:00:00,,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2018-01-01 00:00:00,2018-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,1899839,T of pulp & paper,2023-10-10 00:00:00,,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2017-01-01 00:00:00,2017-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,1755620,T of pulp & paper,2023-10-10 00:00:00,,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2016-01-01 00:00:00,2016-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,1685640,T of pulp & paper,2023-10-10 00:00:00,,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2015-01-01 00:00:00,2015-01-31 00:00:00,month,n2o,,,field_not_modeled,,N/A,,1558824,T of pulp & paper,2023-10-10 00:00:00,,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2e_20yr,979357,,,,N/A,,1685640,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2017-01-01 00:00:00,2017-01-31 00:00:00,month,co2,1020015,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,1755620,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2017-01-01 00:00:00,2017-01-31 00:00:00,month,co2e_100yr,1020015,,,,N/A,,1755620,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2017-01-01 00:00:00,2017-01-31 00:00:00,month,co2e_20yr,1020015,,,,N/A,,1755620,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2018-01-01 00:00:00,2018-01-31 00:00:00,month,co2,1103807,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,1899839,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2018-01-01 00:00:00,2018-01-31 00:00:00,month,co2e_100yr,1103807,,,,N/A,,1899839,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2018-01-01 00:00:00,2018-01-31 00:00:00,month,co2e_20yr,1103807,,,,N/A,,1899839,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652437,BRA,pulp-and-paper,2019-01-01 00:00:00,2019-01-31 00:00:00,month,co2,1032708,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,1777466,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Eunapolis Veracel I Pulp,Sulphate,-16.089826,-39.408646,trace_-39.408646_-16.089826
18652438,BRA,pulp-and-paper,2015-01-01 00:00:00,2015-01-31 00:00:00,month,co2,6340,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,10912,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Aracruz Pulp,Sulphate,-19.8397,-40.0805,trace_-40.0805_-19.8397
18652438,BRA,pulp-and-paper,2015-01-01 00:00:00,2015-01-31 00:00:00,month,co2e_100yr,6340,,,,N/A,,10912,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Aracruz Pulp,Sulphate,-19.8397,-40.0805,trace_-40.0805_-19.8397
18652438,BRA,pulp-and-paper,2015-01-01 00:00:00,2015-01-31 00:00:00,month,co2e_20yr,6340,,,,N/A,,10912,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Aracruz Pulp,Sulphate,-19.8397,-40.0805,trace_-40.0805_-19.8397
18652438,BRA,pulp-and-paper,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2,6855,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,11799,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Aracruz Pulp,Sulphate,-19.8397,-40.0805,trace_-40.0805_-19.8397
18652438,BRA,pulp-and-paper,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2e_100yr,6855,,,,N/A,,11799,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Aracruz Pulp,Sulphate,-19.8397,-40.0805,trace_-40.0805_-19.8397
18652438,BRA,pulp-and-paper,2016-01-01 00:00:00,2016-01-31 00:00:00,month,co2e_20yr,6855,,,,N/A,,11799,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Aracruz Pulp,Sulphate,-19.8397,-40.0805,trace_-40.0805_-19.8397
18652438,BRA,pulp-and-paper,2017-01-01 00:00:00,2017-01-31 00:00:00,month,co2,7140,0.581,T of CO2 per T of Pulp & Paper (direct only),,N/A,,12289,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Aracruz Pulp,Sulphate,-19.8397,-40.0805,trace_-40.0805_-19.8397
18652438,BRA,pulp-and-paper,2017-01-01 00:00:00,2017-01-31 00:00:00,month,co2e_100yr,7140,,,,N/A,,12289,T of pulp & paper,2023-10-10 00:00:00,2023-11-03 11:49:07.720112,Aracruz Pulp,Sulphate,-19.8397,-40.0805,trace_-40.0805_-19.8397
