iso3_country,original_inventory_sector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
BRA,international-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,19392365.81974916,tonnes,annual,2023-10-10 21:31:23.495862,
BRA,international-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,19392365.81974916,tonnes,annual,2023-10-10 21:31:23.495895,
BRA,international-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,19392365.81974916,tonnes,annual,2023-10-10 21:31:23.495903,
BRA,international-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.495886,
BRA,international-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.496569,
BRA,international-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,21263029.685496483,tonnes,annual,2023-10-10 21:31:23.496554,
BRA,international-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,21263029.685496483,tonnes,annual,2023-10-10 21:31:23.496587,
BRA,international-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,21263029.685496483,tonnes,annual,2023-10-10 21:31:23.496596,
BRA,international-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.496578,
BRA,international-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.497371,
BRA,international-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,21649591.696750417,tonnes,annual,2023-10-10 21:31:23.497354,
BRA,international-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,21649591.696750417,tonnes,annual,2023-10-10 21:31:23.49739,
BRA,international-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,21649591.696750417,tonnes,annual,2023-10-10 21:31:23.4974,
BRA,international-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.49738,
BRA,international-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.498087,
BRA,international-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,18451599.618717816,tonnes,annual,2023-10-10 21:31:23.498071,
BRA,international-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,18451599.618717816,tonnes,annual,2023-10-10 21:31:23.498105,
BRA,international-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,18451599.618717816,tonnes,annual,2023-10-10 21:31:23.498113,
BRA,international-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.498096,
