iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
BRA,2022-01-01 00:00:00,2022-12-31 00:00:00,domestic-aviation,co2,9755993.1951829,tonnes,annual,2023-10-03 21:10:39.175613,
BRA,2022-01-01 00:00:00,2022-12-31 00:00:00,domestic-aviation,ch4,68.3845725548419,tonnes,annual,2023-10-03 21:10:39.175622,
BRA,2022-01-01 00:00:00,2022-12-31 00:00:00,domestic-aviation,n2o,273.5382902193684,tonnes,annual,2023-10-03 21:10:39.175631,
BRA,2022-01-01 00:00:00,2022-12-31 00:00:00,domestic-aviation,co2e_100yr,9832707.008674923,tonnes,annual,2023-10-03 21:10:39.17564,
BRA,2022-01-01 00:00:00,2022-12-31 00:00:00,domestic-aviation,co2e_20yr,9836310.875648564,tonnes,annual,2023-10-03 21:10:39.175647,
BRA,2023-01-01 00:00:00,2023-12-31 00:00:00,domestic-aviation,co2,5430225.632210068,tonnes,annual,2023-10-03 21:10:39.311121,
BRA,2023-01-01 00:00:00,2023-12-31 00:00:00,domestic-aviation,ch4,38.06313220045914,tonnes,annual,2023-10-03 21:10:39.311131,
BRA,2023-01-01 00:00:00,2023-12-31 00:00:00,domestic-aviation,n2o,152.25252880183854,tonnes,annual,2023-10-03 21:10:39.311139,
BRA,2023-01-01 00:00:00,2023-12-31 00:00:00,domestic-aviation,co2e_100yr,5472924.853912544,tonnes,annual,2023-10-03 21:10:39.311148,
BRA,2023-01-01 00:00:00,2023-12-31 00:00:00,domestic-aviation,co2e_20yr,5474930.7809795085,tonnes,annual,2023-10-03 21:10:39.311156,
