source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other3,other1_def,other2_def,other3_def,geometry_ref
3170335,BRA,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,T of N2O per T of fuel burned,,flights,,,T of fuel,2024-02-27 00:00:00,2024-02-29 20:56:14.826829,Romeu Zema Airport,domestic,-19.5632,-46.9604,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.9604_-19.5632
3170335,BRA,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,T of CH4 per T of fuel burned,,flights,,,T of fuel,2024-02-27 00:00:00,2024-02-29 20:56:14.826829,Romeu Zema Airport,domestic,-19.5632,-46.9604,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.9604_-19.5632
3170335,BRA,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,T of CH4 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:56:14.826829,Romeu Zema Airport,domestic,-19.5632,-46.9604,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.9604_-19.5632
3170335,BRA,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,T of N2O per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:56:14.826829,Romeu Zema Airport,domestic,-19.5632,-46.9604,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.9604_-19.5632
3170335,BRA,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:56:14.826829,Romeu Zema Airport,domestic,-19.5632,-46.9604,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.9604_-19.5632
3170335,BRA,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2024-02-27 00:00:00,2024-02-29 20:56:14.826829,Romeu Zema Airport,domestic,-19.5632,-46.9604,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.9604_-19.5632
3170335,BRA,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2024-02-27 00:00:00,2024-02-29 20:56:14.826829,Romeu Zema Airport,domestic,-19.5632,-46.9604,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-46.9604_-19.5632
3170401,BRA,domestic-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,ch4,0.0203591752014751,2.2149999999999864e-05,T of CH4 per T of fuel burned,682,flights,,919.1501219627676,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,0.0859851891613842,8.859999999999997e-05,T of N2O per T of fuel burned,716,flights,,970.4874623181064,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,3091.9877820927286,8.859999999999997e-05,,716,flights,,970.4874623181064,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,1986.665805785584,8.859999999999981e-05,,464,flights,,623.5581742907373,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,2278.8772460484884,3.16,T of CO2 per T of fuel burned,534,flights,,721.1636854583824,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,2296.796627553479,8.85999999999999e-05,,534,flights,,721.1636854583824,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,2297.638445529333,8.85999999999999e-05,,534,flights,,721.1636854583824,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,co2,2904.5143854023463,3.160000000000001,T of CO2 per T of fuel burned,682,flights,,919.1501219627676,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,n2o,0.0814367008059011,8.859999999999988e-05,T of N2O per T of fuel burned,682,flights,,919.1501219627676,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,co2e_100yr,2927.3533081433616,8.859999999999988e-05,,682,flights,,919.1501219627676,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,co2e_20yr,2928.426236676479,8.859999999999988e-05,,682,flights,,919.1501219627676,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,co2,1490.5386208966138,3.16,T of CO2 per T of fuel burned,348,flights,,471.68943699259927,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,n2o,0.0417916841175438,8.859999999999894e-05,T of N2O per T of fuel burned,348,flights,,471.68943699259927,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,co2e_100yr,1502.2590987073788,8.859999999999894e-05,,348,flights,,471.68943699259927,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,co2e_20yr,1502.8097041456274,8.859999999999894e-05,,348,flights,,471.68943699259927,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,ch4,0.0242766938350602,2.214999999999981e-05,T of CH4 per T of fuel burned,964,flights,,1096.0132656912149,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,n2o,0.0971067753402414,8.859999999999978e-05,T of N2O per T of fuel burned,964,flights,,1096.0132656912149,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_100yr,3490.63551472841,8.859999999999978e-05,,964,flights,,1096.0132656912149,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2,3324.1274812699767,3.160000000000001,T of CO2 per T of fuel burned,836,flights,,1051.939076351258,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,ch4,0.0233004505411802,2.2149999999999844e-05,T of CH4 per T of fuel burned,836,flights,,1051.939076351258,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,n2o,0.0932018021647213,8.859999999999985e-05,T of N2O per T of fuel burned,836,flights,,1051.939076351258,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_100yr,3350.265926687073,8.859999999999985e-05,,836,flights,,1051.939076351258,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_20yr,3351.493860430593,8.859999999999985e-05,,836,flights,,1051.939076351258,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2,3073.595004313753,3.1600000000000006,T of CO2 per T of fuel burned,718,flights,,972.6566469347318,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,ch4,0.0215443447296042,2.2149999999999888e-05,T of CH4 per T of fuel burned,718,flights,,972.6566469347318,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_20yr,3098.8988371986734,8.859999999999985e-05,,718,flights,,972.6566469347318,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170401,BRA,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,3066.740380925217,3.1600000000000006,T of CO2 per T of fuel burned,716,flights,,970.4874623181064,T of fuel,2023-09-15 00:00:00,,Piloto Osvaldo Marques Dias Airport,domestic,-9.866389,-56.106298,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-56.106298_-9.866389
3170429,BRA,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,ch4,,,T of CH4 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:28.725889,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:28.725889,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:28.725889,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2,,,T of CO2 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:28.725889,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,0.00647930181187365,8.859999999999798e-05,T of N2O per T of fuel burned,700,flights,,73.12981728977198,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,0.0005511870729909001,2.2149999999996886e-05,T of CH4 per T of fuel burned,266,flights,,24.884292234355645,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,0.00220474829196385,8.859999999999759e-05,T of N2O per T of fuel burned,266,flights,,24.884292234355645,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,0.0016198254529683608,2.214999999999879e-05,T of CH4 per T of fuel burned,700,flights,,73.12981728977198,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,232.99270763019086,8.859999999999798e-05,,700,flights,,73.12981728977198,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,0.0002371059501350421,2.2149999999993352e-05,T of CH4 per T of fuel burned,474,flights,,10.704557568176671,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,0.0009484238005403375,8.85999999999892e-05,T of N2O per T of fuel burned,474,flights,,10.704557568176671,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,44.23798423881817,3.16,T of CO2 per T of fuel burned,588,flights,,13.999362100891826,T of fuel,2024-02-27 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,0.00031008587053465774,2.214999999999313e-05,T of CH4 per T of fuel burned,588,flights,,13.999362100891826,T of fuel,2024-02-27 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,0.0012403434821388667,8.859999999998935e-05,T of N2O per T of fuel burned,588,flights,,13.999362100891826,T of fuel,2024-02-27 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,44.58583856838401,8.859999999998935e-05,,588,flights,,13.999362100891826,T of fuel,2024-02-27 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,44.60218009376119,8.859999999998935e-05,,588,flights,,13.999362100891826,T of fuel,2024-02-27 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,co2,20.782889622902292,3.16,T of CO2 per T of fuel burned,246,flights,,6.576863804715915,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,ch4,0.0001456775332744575,2.215e-05,T of CH4 per T of fuel burned,246,flights,,6.576863804715915,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,n2o,0.0005827101330977112,8.859999999998193e-05,T of N2O per T of fuel burned,246,flights,,6.576863804715915,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,co2e_100yr,20.946310679729546,8.859999999998193e-05,,246,flights,,6.576863804715915,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,78.63436346056383,3.1599999999999997,T of CO2 per T of fuel burned,266,flights,,24.884292234355645,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:44.652269,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,ch4,,,T of CH4 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:28.725889,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,n2o,,,T of N2O per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:28.725889,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:28.725889,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170429,BRA,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:28.725889,Aripuanã Airport,domestic,-10.187375,-59.457469,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-59.457469_-10.187375
3170465,BRA,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,T of CH4 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:29.048869,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,,,T of CO2 per T of fuel burned,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:29.048869,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_100yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:29.048869,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,0.00024445198962585893,8.859999999998815e-05,T of N2O per T of fuel burned,106,flights,,2.759051801646632,T of fuel,2023-09-15 00:00:00,2024-02-27 18:50:45.038451,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_20yr,,,,,flights,,,T of fuel,2023-09-15 00:00:00,2024-02-29 20:57:29.048869,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,8.71860369320336,3.1600000000000006,T of CO2 per T of fuel burned,106,flights,,2.759051801646632,T of fuel,2023-09-15 00:00:00,,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,co2,27.21458867117246,3.16,T of CO2 per T of fuel burned,310,flights,,8.612211604801411,T of fuel,2023-09-15 00:00:00,,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,co2e_100yr,10.440557699012402,8.86e-05,,118,flights,,3.2781966753760208,T of fuel,2023-09-15 00:00:00,,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,ch4,7.261205635957886e-05,2.215e-05,T of CH4 per T of fuel burned,118,flights,,3.2781966753760208,T of fuel,2023-09-15 00:00:00,,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2023-01-01 00:00:00,2023-07-31 00:00:00,other,co2,10.359101494188227,3.1600000000000006,T of CO2 per T of fuel burned,118,flights,,3.2781966753760208,T of fuel,2023-09-15 00:00:00,,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,co2e_20yr,27.438636863208387,8.859999999999601e-05,,310,flights,,8.612211604801411,T of fuel,2023-09-15 00:00:00,,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,co2e_100yr,27.428583785541047,8.859999999999601e-05,,310,flights,,8.612211604801411,T of fuel,2023-09-15 00:00:00,,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,n2o,0.0007630419481853,8.859999999999601e-05,T of N2O per T of fuel burned,310,flights,,8.612211604801411,T of fuel,2023-09-15 00:00:00,,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
3170465,BRA,domestic-aviation,2022-01-01 00:00:00,2022-07-31 00:00:00,other,ch4,0.0001907604870462,2.21499999999932e-05,T of CH4 per T of fuel burned,310,flights,,8.612211604801411,T of fuel,2023-09-15 00:00:00,,Alegrete Novo Airport,domestic,-29.8127002716,-55.8933982849,,,,departure_airport_code,arrival_airport_name,arrival_airport_code,trace_-55.8933982849_-29.8127002716
