source_id,source_name,iso3_country,original_inventory_sector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
25455093,Palmeiras de Goiás power station,BRA,electricity-generation,-16.7778,-49.9397,trace_-49.9397_-16.7778,owner,Bolognesi Energia,100000000059,78.3,Central Energetica Palmeiras,100000002665,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.913001,,{10808},"{1147,1342,10808}"
25455093,Palmeiras de Goiás power station,BRA,electricity-generation,-16.7778,-49.9397,trace_-49.9397_-16.7778,owner,Hidrotérmica,100000000076,21.7,Central Energetica Palmeiras,100000002665,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.913014,,{10808},"{1147,1342,10808}"
25454764,Parnaiba power station,BRA,electricity-generation,-4.8206,-44.355,trace_-44.355_-4.8206,owner,Eneva,100000000067,100.0,Eneva,100000000067,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.904615,,{10554},"{5381,10554}"
25455327,Passa Tempo power station,BRA,electricity-generation,-21.724,-54.4916,trace_-54.4916_-21.724,owner,Raizen Energia,100001000060,100.0,Biosev,100001000059,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.917915,,{10981},"{5096,10981}"
25454366,Pernambuco III power station,BRA,electricity-generation,-7.864,-35.0187,trace_-35.0187_-7.864,owner,Bolognesi Energia,100000000059,78.3,Termelétrica Pernambuco III,100000004184,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.897302,,{10263},"{1147,1342,2763,10263}"
25454366,Pernambuco III power station,BRA,electricity-generation,-7.864,-35.0187,trace_-35.0187_-7.864,owner,Hidrotérmica,100000000076,21.7,Termelétrica Pernambuco III,100000004184,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.897316,,{10263},"{1147,1342,2763,10263}"
25457368,Petrolina Energy power station,BRA,electricity-generation,-9.3718,-40.5826,trace_-40.5826_-9.3718,owner,Companhia Energética de Petrolina (CEP),100000002734,100.0,Companhia Energética de Petrolina (CEP),100000002734,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.940081,,{11655},{11655}
25450776,Piratininga power station,BRA,electricity-generation,-23.6963,-46.6686,trace_-46.6686_-23.6963,owner,Empresa Metropolitana de Águas e Energia,100000002934,100.0,Empresa Metropolitana de Águas e Energia,100000002934,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.822377,,{7618},"{5549,7618}"
25454361,Ponta Negra power station,BRA,electricity-generation,-3.0911,-60.073,trace_-60.073_-3.0911,owner,Vulcan Fundo de Investimento,100000000092,100.0,GERA Amazonas,100000001799,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.897145,,{10259},"{1147,1777,10259}"
25457367,Porsud I power station,BRA,electricity-generation,-20.9401,-43.8026,trace_-43.8026_-20.9401,owner,Karadeniz Holding,100000001059,100.0,Karpowership Brasil Energia,100000003400,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.940069,,{11654},"{5507,5508,5509,11654}"
25455553,Porto das Águas power station,BRA,electricity-generation,-18.4684,-52.602,trace_-52.602_-18.4684,owner,Cerradinho Participações,100001000135,100.0,Cerradinho Bioenergia,100001000134,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.922127,,{11137},"{5159,11137}"
25455601,Porto de Sergipe power station,BRA,electricity-generation,-10.8156,-36.9371,trace_-36.9371_-10.8156,owner,Centrais Elétricas de Sergipe Participações,100001000372,100.0,Centrais Elétricas de Sergipe,100000002572,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.922925,,{11168},"{5602,11168}"
25453967,Porto do Pecém power station,BRA,electricity-generation,-3.5824,-38.8751,trace_-38.8751_-3.5824,owner,Eneva,100000000067,33.64,Eneva,100000000067,33.64,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.88816,,{9938},"{5381,9938}"
25453967,Porto do Pecém power station,BRA,electricity-generation,-3.5824,-38.8751,trace_-38.8751_-3.5824,owner,EDP Brasil,100001000661,66.36,EDP Brasil,100001000661,66.36,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.888172,,{9938},{9938}
25453342,Potiguar power plant,BRA,electricity-generation,-5.8736,-35.3102,trace_-35.3102_-5.8736,owner,other,100000001753,11.0,Companhia Energética Potiguar,100000002733,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.873291,,{9472},{9472}
25453342,Potiguar power plant,BRA,electricity-generation,-5.8736,-35.3102,trace_-35.3102_-5.8736,owner,Commandery Participações,100001000304,89.0,Companhia Energética Potiguar,100000002733,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.873306,,{9472},"{1426,1789,5543,9472}"
25455554,Potirendaba I power station,BRA,electricity-generation,-21.0999,-49.3177,trace_-49.3177_-21.0999,owner,COFCO International,100001000077,100.0,COFCO International Brasil,100001000076,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.92214,,{11138},"{5108,11138}"
25455907,Povoação power station,BRA,electricity-generation,-19.5362,-39.7999,trace_-39.7999_-19.5362,owner,Vulcan Fundo de Investimento,100000000092,100.0,Termelétrica Viana,100000004185,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.928157,,{11380},"{1147,2765,11380}"
