"","lon","lat","year","anomalie"
"1",-73.436212623797,-7.50637570685889,2016,-0.00317841442122477
"2",-73.2237996935056,-7.84388048443167,2016,-0.000828421072210433
"3",-72.8445879498086,-7.22978092952451,2016,-0.00218862559484338
"4",-72.769501,-7.59991,2016,0.00029459584341498
"5",-72.7553304218677,-7.9725286397621,2016,0.000295023067815776
"6",-72.7349135140501,-8.49244909146235,2016,-0.00558364912430474
"7",-72.5593640255015,-9.09688649135233,2016,0.000279393462944919
"8",-71.9058207693425,-9.24226548573283,2016,-0.00375139174895408
"9",-71.7407247801727,-5.71061130978623,2016,0.0208728319800279
"10",-71.4449915259482,-8.23946595661596,2016,0.0171256049726716
"11",-71.4128668677446,-7.18051157923575,2016,0.0036253622898135
"12",-70.7444757427875,-8.92429348856395,2016,-0.0158543264763398
"13",-70.3964080617679,-9.41234936079402,2016,0.00208817472966413
"14",-70.2768377851722,-5.42842836610177,2016,0.00957210469887619
"15",-70.218248152793,-7.02199804721698,2016,0.00401216550859707
"16",-70.0550858891606,-7.57330419046941,2016,0.00925186633683877
"17",-70.0061515758409,-10.780268510515,2016,-0.00439322235132822
"18",-69.9428,-4.2339,2016,-4.46781428914891e-05
"19",-69.935799,-4.25567,2016,0.000427205665093847
"20",-69.8797988891602,-6.63953018188477,2016,NA
"21",-69.8557015662941,-9.38328008246644,2016,-0.0104342540253552
"22",-69.6756879652419,-4.0288289219263,2016,-0.000335788774065189
"23",-69.4511185863739,-4.50143648494653,2016,0.0125650620267525
"24",-69.3830075269298,-9.77220173684327,2016,-0.0272827499838786
"25",-69.2065513599838,-10.7495372422272,2016,-0.00170109854081677
"26",-69.0872585282825,-3.05237276981368,2016,0.0155779155686601
"27",-68.921056,-3.46907,2016,NA
"28",-68.6182824581683,-10.8891209528503,2016,-0.000214890946033137
"29",-68.5044408136186,-10.5755718755675,2016,-0.00571402376125833
"30",-68.4063044801014,-4.71529084220981,2016,0.00766488067809897
"31",-68.3710619510093,-10.0661349491742,2016,-0.0182053141262732
"32",-68.3166919207107,-1.69970336927077,2016,0.0265015673906098
"33",-68.2864994699081,-3.41843342830083,2016,0.0025897751129415
"34",-68.1971409475066,-7.75780543969732,2016,0.0272214942511123
"35",-68.1737108690377,-9.61409487407495,2016,-0.00808509816162135
"36",-68.1128412174588,-6.68282224110506,2016,0.0117200173273308
"37",-68.0476335877583,-8.77315466766972,2016,0.0402290419415394
"38",-68.0017764798898,0.365586186993581,2016,0.0134259908974628
"39",-67.893984,-9.869031,2016,0.00274699520834166
"40",-67.8364698182792,-10.4734240655898,2016,0.00309618305312283
"41",-67.83,-9.947,2016,-8.59382318138989e-07
"42",-67.8260494656625,-2.69180916604253,2016,-0.0065756650840372
"43",-67.791,-9.931,2016,0.000662490566139531
"44",-67.786,-9.964,2016,0.0002850117613267
"45",-67.768,-10.034,2016,0.000119447386379944
"46",-67.6984871061968,-9.62947370630415,2016,-0.00405682286568969
"47",-67.4275936314969,-9.99722089624224,2016,0.00385700534834706
"48",-67.3401303333523,-10.2485083732382,2016,0.00677528428612523
"49",-67.3374716381014,-5.1185164885162,2016,-0.0167448299048482
"50",-66.9855,-0.14835,2016,NA
"51",-66.9501921701075,-9.93357329811221,2016,0.00510293884411246
"52",-66.897552,-4.871473,2016,NA
"53",-66.3579242156695,-2.49098554027089,2016,0.0137560544984115
"54",-66.3077991877054,-3.5244642076617,2016,-0.0110175768464144
"55",-65.8116628613948,-8.37560148087939,2016,0.0681736308333146
"56",-65.5315360442968,-4.47011066732884,2016,-0.0101849913587575
"57",-65.5213054447365,-0.318343806838944,2016,-0.00106699880328323
"58",-65.4107896638204,-3.1656558635417,2016,-0.0205927321189183
"59",-65.3244466984137,-3.69468474667569,2016,-0.00453329418562
"60",-65.0395512290932,-2.42682864332425,2016,-0.0208475180724262
"61",-64.9923,-0.3786,2016,NA
"62",-64.9557964235078,-6.09370196685332,2016,-0.00976756438985203
"63",-64.769501,-7.27897,2016,NA
"64",-64.724098,-3.38294,2016,0.000164917319841872
"65",-64.7033,-3.3458,2016,-4.09933509782863e-05
"66",-64.6265369340764,-10.3827186401927,2016,0.0540348431213752
"67",-64.6154,-4.1728,2016,7.58958347602773e-05
"68",-64.5342086540273,-11.3044952928918,2016,0.0283746156289846
"69",-64.3077392911091,-9.15396949952705,2016,0.0503000204121858
"70",-64.1253106463893,-4.43635141737092,2016,-0.0140621967262746
"71",-64.0619034098736,-7.30075809991637,2016,0.00890036403697454
"72",-64.0583379578841,-12.1469701531867,2016,0.00701471737698036
"73",-63.9411627315935,-10.0521152951453,2016,0.0156785720043285
"74",-63.90242,-8.707854,2016,0.00633068140411008
"75",-63.7997164659949,-10.4849339751875,2016,0.00653619307114234
"76",-63.468165,-8.740355,2016,0.00221241003694684
"77",-63.4347637971427,-0.465034755640813,2016,0.192011950731719
"78",-63.3943222506631,-9.64931030381078,2016,0.00283610409557074
"79",-63.3723926081637,-10.2108324960752,2016,0.00338735776956821
"80",-63.3256206264706,-8.8869938892035,2016,0.00515530785110272
"81",-63.2306990655302,-11.8072176455011,2016,0.00877602788575224
"82",-63.184012138019,-10.7480293450291,2016,0.000976207091737559
"83",-63.14,-4.0833,2016,-3.31115750157943e-05
"84",-63.132599,-4.13406,2016,NA
"85",-63.1221051726145,-12.3685607594049,2016,0.00666264266743655
"86",-63.0449412856846,-9.17020967814704,2016,0.00920006366889467
"87",-62.9872612863041,-10.3316028105156,2016,0.00600967751076623
"88",-62.9832482504681,-11.6149688629242,2016,0.00662914324782332
"89",-62.9733150244066,-3.2889719656745,2016,-0.0227769525136188
"90",-62.9572552229938,-9.9518900066049,2016,0.00637615207979992
"91",-62.918603,-0.981191,2016,NA
"92",-62.8479793319319,-11.0768378400064,2016,0.00302857902708858
"93",-62.7900744846809,-9.64521156279041,2016,0.00506654850784183
"94",-62.7599859198288,3.07555893733847,2016,0.0141952144654794
"95",-62.5848655794467,-10.5924480639812,2016,0.00842775853618397
"96",-62.5653358423403,-9.17109363334403,2016,0.00204260387349054
"97",-62.5449922370376,-11.3114209655766,2016,0.00116242825005679
"98",-62.5323571382092,-10.8893442850586,2016,0.000852571103965254
"99",-62.4864352937305,-7.36121764048094,2016,0.0403368822986867
"100",-62.4362677327624,3.73190083214486,2016,0.0130527604282045
"101",-62.4315660341966,2.18710190445277,2016,0.0284997613262367
"102",-62.4244103378031,-11.103952818163,2016,0.000119465914520504
"103",-62.3425045479453,-10.1217688667463,2016,0.00608302649955754
"104",-62.292,-11.342,2016,6.74653389823894e-06
"105",-62.2802379253454,-11.6431190143848,2016,0.000355022296979787
"106",-62.2797715973984,-10.9434532789846,2016,0.000799198326940229
"107",-62.2745291015361,-12.4699545852392,2016,0.0069682074802725
"108",-62.1725323786917,-10.6105530023623,2016,-0.0036990420818894
"109",-62.0954094840384,-4.19868021463277,2016,-0.0112701654064503
"110",-62.0940465250114,-10.3842566967605,2016,0.00262844436100777
"111",-62.0832019661713,-11.6810939110983,2016,0.00164975565027167
"112",-62.0603,-3.8442,2016,-4.60780293063717e-05
"113",-62.010379651234,-9.20409149767888,2016,0.0156184483190123
"114",-61.996788650414,2.51097097487497,2016,0.0404277366025389
"115",-61.9391006698644,-9.73243429208468,2016,0.00281042510502984
"116",-61.8804677752413,-12.5931927088099,2016,0.0104567803214755
"117",-61.8800697923836,-11.4708022615799,2016,0.000820277758478816
"118",-61.8779528163675,-11.1662739687853,2016,0.00289813894152404
"119",-61.8777578071592,-3.08201899753601,2016,-0.000611465423987002
"120",-61.846675,-10.870743,2016,9.94388070629771e-05
"121",-61.8043525681089,-4.60623287371256,2016,-0.0249548808193715
"122",-61.7715555290385,-11.7325577357808,2016,0.00207719989872106
"123",-61.7572526727755,-10.4622205325893,2016,-0.00156470067389027
"124",-61.7179878784548,-3.50185678710303,2016,-0.0030613254202976
"125",-61.7034202944486,-2.04824598759018,2016,0.00925265562796724
"126",-61.7010906021591,-12.0269677882955,2016,0.00226368330357848
"127",-61.6578,-3.7489,2016,-4.64927873031211e-05
"128",-61.5689691690567,-11.1602942686694,2016,0.00210545655592215
"129",-61.5452449793137,-13.16545352887,2016,0.00405702951107109
"130",-61.472,-11.448,2016,0.000206183688381349
"131",-61.4703827702326,0.991174857492033,2016,0.147371758829747
"132",-61.4670704163671,-11.9049679731006,2016,-0.00021923614661974
"133",-61.4508,-11.496,2016,0.000233104959104638
"134",-61.4467731433051,-6.45995976145932,2016,0.0508262658370163
"135",-61.4153836839233,-12.2623269078721,2016,0.00245154805009794
"136",-61.32472902977,-11.3012876228836,2016,0.00302270218092214
"137",-61.3153353804453,-11.878685960501,2016,-0.000857397063790025
"138",-61.278301,-5.81138,2016,NA
"139",-61.2609495576208,-13.2035616127216,2016,0.000514778341047958
"140",-61.091646457599,-12.9266294189634,2016,0.00394664898175158
"141",-61.0111750079715,0.038040997334684,2016,0.0399514400967203
