"","lon","lat","year","anomalie"
"1",-73.436212623797,-7.50637570685889,2021,0.00498108919681053
"2",-73.2237996935056,-7.84388048443167,2021,0.00243057912781076
"3",-72.8445879498086,-7.22978092952451,2021,0.00283447956029555
"4",-72.769501,-7.59991,2021,0.000158102330179997
"5",-72.7553304218677,-7.9725286397621,2021,0.00797383363131691
"6",-72.7349135140501,-8.49244909146235,2021,-3.74449865900538e-05
"7",-72.6721925435289,-7.62754168838947,2021,0.0043168592765732
"8",-72.5593640255015,-9.09688649135233,2021,0.00247913364421748
"9",-71.9058207693425,-9.24226548573283,2021,0.00651628585509052
"10",-71.7407247801727,-5.71061130978623,2021,-0.0176641019752406
"11",-71.4449915259482,-8.23946595661596,2021,0.0111305821843501
"12",-71.4128668677446,-7.18051157923575,2021,-0.00606102261848679
"13",-70.884858095029,-8.13105339647864,2021,0.00924956999198684
"14",-70.7444757427875,-8.92429348856395,2021,0.00549291121031735
"15",-70.3964080617679,-9.41234936079402,2021,-0.00197096338420606
"16",-70.2768377851722,-5.42842836610177,2021,0.00315681497476639
"17",-70.218248152793,-7.02199804721698,2021,0.000536576573153631
"18",-70.0550858891606,-7.57330419046941,2021,-0.00246184949146136
"19",-70.0061515758409,-10.780268510515,2021,-0.00042499469266108
"20",-69.935799,-4.25567,2021,0.000348321661220703
"21",-69.9318013853203,-4.23264079284152,2021,0.00175171376614328
"22",-69.9174580275265,-4.21965442203257,2021,0.00059118699198684
"23",-69.8797988891602,-6.63953018188477,2021,1.69686475428773e-05
"24",-69.8557015662941,-9.38328008246644,2021,0.00117237603585682
"25",-69.6756879652419,-4.0288289219263,2021,0.000935472549662245
"26",-69.4511185863739,-4.50143648494653,2021,-0.00699269219939874
"27",-69.3830075269298,-9.77220173684327,2021,-0.00518019608273
"28",-69.2065513599838,-10.7495372422272,2021,0.0203659376800146
"29",-69.0872585282825,-3.05237276981368,2021,-0.00773995492006564
"30",-68.921056,-3.46907,2021,NA
"31",-68.7511936057459,-11.0043633475452,2021,0.00452838074588961
"32",-68.7448423088691,-11.0256069694303,2021,0.00229144227600657
"33",-68.6182824581683,-10.8891209528503,2021,0.00590564636809819
"34",-68.5044408136186,-10.5755718755675,2021,0.00089722051936904
"35",-68.4063044801014,-4.71529084220981,2021,0.000837887240570673
"36",-68.3710619510093,-10.0661349491742,2021,0.00235383068070408
"37",-68.3166919207107,-1.69970336927077,2021,-0.0232183682044407
"38",-68.2864994699081,-3.41843342830083,2021,-0.0073625278249497
"39",-68.1971409475066,-7.75780543969732,2021,0.0443402890539583
"40",-68.1737108690377,-9.61409487407495,2021,0.0065572777403763
"41",-68.1128412174588,-6.68282224110506,2021,0.0253224654557005
"42",-68.0476335877583,-8.77315466766972,2021,0.031630943316585
"43",-68.0017764798898,0.365586186993581,2021,-0.138381344873733
"44",-67.893984,-9.869031,2021,0.00292056475425486
