"","lon","lat","city_ref","anomalie","class_anomalie","class_nova"
"1",-73.436212623797,-7.50637570685889,"Mâncio Lima",-0.0317841442122477,"Removal","< 0"
"2",-73.2237996935056,-7.84388048443167,"Rodrigues Alves",-0.00828421072210433,"Removal","< 0"
"3",-72.8445879498086,-7.22978092952451,"Guajará",-0.0218862559484338,"Removal","< 0"
"4",-72.769501,-7.59991,"Cruzeiro Do Sul",0.0029459584341498,"Emission","< 1"
"5",-72.7553304218677,-7.9725286397621,"Cruzeiro Do Sul",0.00295023067815776,"Emission","< 1"
"6",-72.7349135140501,-8.49244909146235,"Porto Walter",-0.0558364912430474,"Removal","< 0"
"7",-72.5593640255015,-9.09688649135233,"Marechal Thaumaturgo",0.00279393462944919,"Emission","< 1"
"8",-71.9058207693425,-9.24226548573283,"Jordão",-0.0375139174895408,"Removal","< 0"
"9",-71.7407247801727,-5.71061130978623,"Atalaia Do Norte",0.208728319800279,"Emission","< 1"
"10",-71.4449915259482,-8.23946595661596,"Tarauacá",0.171256049726716,"Emission","< 1"
"11",-71.4128668677446,-7.18051157923575,"Ipixuna",0.036253622898135,"Emission","< 1"
"12",-70.7444757427875,-8.92429348856395,"Feijó",-0.158543264763398,"Removal","< 0"
"13",-70.3964080617679,-9.41234936079402,"Santa Rosa Do Purus",0.0208817472966413,"Emission","< 1"
"14",-70.2768377851722,-5.42842836610177,"Benjamin Constant",0.0957210469887619,"Emission","< 1"
"15",-70.218248152793,-7.02199804721698,"Eirunepé",0.0401216550859707,"Emission","< 1"
"16",-70.0550858891606,-7.57330419046941,"Envira",0.0925186633683877,"Emission","< 1"
"17",-70.0061515758409,-10.780268510515,"Assis Brasil",-0.0439322235132822,"Removal","< 0"
"18",-69.9428,-4.2339,"Tabatinga",-0.000446781428914891,"Removal","< 0"
"19",-69.935799,-4.25567,"Tabatinga",0.00427205665093847,"Emission","< 1"
"20",-69.8557015662941,-9.38328008246644,"Manoel Urbano",-0.104342540253552,"Removal","< 0"
"21",-69.6756879652419,-4.0288289219263,"Tabatinga",-0.00335788774065189,"Removal","< 0"
"22",-69.4511185863739,-4.50143648494653,"São Paulo De Olivença",0.125650620267525,"Emission","< 1"
"23",-69.3830075269298,-9.77220173684327,"Sena Madureira",-0.272827499838786,"Removal","< 0"
"24",-69.2065513599838,-10.7495372422272,"Brasiléia",-0.0170109854081677,"Removal","< 0"
"25",-69.0872585282825,-3.05237276981368,"Santo Antônio Do Içá",0.155779155686601,"Emission","< 1"
"26",-68.6182824581683,-10.8891209528503,"Epitaciolândia",-0.00214890946033137,"Removal","< 0"
"27",-68.5044408136186,-10.5755718755675,"Xapuri",-0.0571402376125833,"Removal","< 0"
"28",-68.4063044801014,-4.71529084220981,"Jutaí",0.0766488067809897,"Emission","< 1"
"29",-68.3710619510093,-10.0661349491742,"Rio Branco",-0.182053141262732,"Removal","< 0"
"30",-68.3166919207107,-1.69970336927077,"Japurá",0.265015673906098,"Emission","< 1"
"31",-68.2864994699081,-3.41843342830083,"Amaturá",0.025897751129415,"Emission","< 1"
"32",-68.1971409475066,-7.75780543969732,"Pauini",0.272214942511123,"Emission","< 1"
