"","lon","lat","year","anomalie"
"1",-73.436212623797,-7.50637570685889,2018,0.0115469100748446
"2",-73.2237996935056,-7.84388048443167,2018,0.000810377242853315
"3",-72.8445879498086,-7.22978092952451,2018,0.0101624347932043
"4",-72.769501,-7.59991,2018,0.000400911784730608
"5",-72.7553304218677,-7.9725286397621,2018,0.00586995014230126
"6",-72.7349135140501,-8.49244909146235,2018,-0.00131535321146534
"7",-72.5593640255015,-9.09688649135233,2018,-0.00824218122227222
"8",-71.9058207693425,-9.24226548573283,2018,-0.0013075569322947
"9",-71.7407247801727,-5.71061130978623,2018,-0.0217661081065362
"10",-71.4449915259482,-8.23946595661596,2018,-0.0137154315190837
"11",-71.4128668677446,-7.18051157923575,2018,0.0271623791270393
"12",-70.7444757427875,-8.92429348856395,2018,0.0299659886490033
"13",-70.3964080617679,-9.41234936079402,2018,0.00125869835672384
"14",-70.2768377851722,-5.42842836610177,2018,0.00768512203595524
"15",-70.218248152793,-7.02199804721698,2018,0.00791299283144081
"16",-70.0550858891606,-7.57330419046941,2018,0.0018392212809682
"17",-70.0061515758409,-10.780268510515,2018,0.00125620815851907
"18",-69.9428,-4.2339,2018,-4.17218121842456e-05
"19",-69.935799,-4.25567,2018,0.000409858246325093
"20",-69.8797988891602,-6.63953018188477,2018,-1.95422162831277e-05
"21",-69.8557015662941,-9.38328008246644,2018,0.00827912639584851
"22",-69.6756879652419,-4.0288289219263,2018,-0.000582577921413623
"23",-69.4511185863739,-4.50143648494653,2018,0.00687076857607037
"24",-69.3830075269298,-9.77220173684327,2018,0.00826623818855543
"25",-69.2065513599838,-10.7495372422272,2018,0.00387622349607041
"26",-69.0872585282825,-3.05237276981368,2018,0.0143835119131225
"27",-68.921056,-3.46907,2018,NA
"28",-68.6182824581683,-10.8891209528503,2018,0.0042697616755044
"29",-68.5044408136186,-10.5755718755675,2018,0.0075271614081065
"30",-68.4063044801014,-4.71529084220981,2018,0.0482445639633006
"31",-68.3710619510093,-10.0661349491742,2018,0.012531461511254
"32",-68.3166919207107,-1.69970336927077,2018,-0.00740907350212761
"33",-68.2864994699081,-3.41843342830083,2018,-0.0102290706919447
"34",-68.1971409475066,-7.75780543969732,2018,0.0124406606082077
"35",-68.1737108690377,-9.61409487407495,2018,0.00532747389300384
"36",-68.1128412174588,-6.68282224110506,2018,-0.011503041053084
"37",-68.0476335877583,-8.77315466766972,2018,0.00812377830725513
"38",-68.0017764798898,0.365586186993581,2018,0.0910196119043571
"39",-67.893984,-9.869031,2018,0.00319723063400941
"40",-67.8364698182792,-10.4734240655898,2018,0.00349666993321064
"41",-67.83,-9.947,2018,-8.14886477081529e-08
"42",-67.8260494656625,-2.69180916604253,2018,-0.000939317994401113
"43",-67.791,-9.931,2018,0.000673873274862078
"44",-67.786,-9.964,2018,0.000290359807771152
"45",-67.768,-10.034,2018,0.00012214859523948
"46",-67.6984871061968,-9.62947370630415,2018,0.00717693006906166
"47",-67.4275936314969,-9.99722089624224,2018,0.00145969901554475
"48",-67.3401303333523,-10.2485083732382,2018,0.00304042191632393
"49",-67.3374716381014,-5.1185164885162,2018,-0.00318201270056601
"50",-66.9855,-0.14835,2018,-1.34210156676764e-05
"51",-66.9501921701075,-9.93357329811221,2018,0.00217872345575735
"52",-66.897552,-4.871473,2018,-1.33705891402662e-05
"53",-66.3579242156695,-2.49098554027089,2018,-0.0107150783732768
"54",-66.3077991877054,-3.5244642076617,2018,-0.0281114496399219
"55",-65.8116628613948,-8.37560148087939,2018,0.00811252056173285
"56",-65.5315360442968,-4.47011066732884,2018,-0.00358024429551157
"57",-65.5213054447365,-0.318343806838944,2018,0.0269386960629147
"58",-65.4107896638204,-3.1656558635417,2018,-0.0119720979796246
"59",-65.3244466984137,-3.69468474667569,2018,-0.00484722870767422
"60",-65.0395512290932,-2.42682864332425,2018,0.00504929996252971
"61",-64.9923,-0.3786,2018,NA
