"","lon","lat","city_ref","anomalie","class_anomalie","class_nova"
"1",-73.436212623797,-7.50637570685889,"Mâncio Lima",0.0661249200090239,"Emission","< 1"
"2",-73.2237996935056,-7.84388048443167,"Rodrigues Alves",0.032490720076993,"Emission","< 1"
"3",-72.8445879498086,-7.22978092952451,"Guajará",0.0646018192295524,"Emission","< 1"
"4",-72.769501,-7.59991,"Cruzeiro Do Sul",0.000933021265645935,"Emission","< 1"
"5",-72.7553304218677,-7.9725286397621,"Cruzeiro Do Sul",0.0268652104875099,"Emission","< 1"
"6",-72.7349135140501,-8.49244909146235,"Porto Walter",0.00898951251479354,"Emission","< 1"
"7",-72.5593640255015,-9.09688649135233,"Marechal Thaumaturgo",0.0599027301386082,"Emission","< 1"
"8",-71.9058207693425,-9.24226548573283,"Jordão",0.058099429834812,"Emission","< 1"
"9",-71.7407247801727,-5.71061130978623,"Atalaia Do Norte",0.621698165726723,"Emission","< 1"
"10",-71.4449915259482,-8.23946595661596,"Tarauacá",-0.0102099389557099,"Removal","< 0"
"11",-71.4128668677446,-7.18051157923575,"Ipixuna",0.0806963631902888,"Emission","< 1"
"12",-70.7444757427875,-8.92429348856395,"Feijó",0.384255415029098,"Emission","< 1"
"13",-70.3964080617679,-9.41234936079402,"Santa Rosa Do Purus",0.0988847677159352,"Emission","< 1"
"14",-70.2768377851722,-5.42842836610177,"Benjamin Constant",0.0663668951455968,"Emission","< 1"
"15",-70.218248152793,-7.02199804721698,"Eirunepé",0.134836970390641,"Emission","< 1"
"16",-70.0550858891606,-7.57330419046941,"Envira",-0.0197063338299459,"Removal","< 0"
"17",-70.0061515758409,-10.780268510515,"Assis Brasil",0.081211973786082,"Emission","< 1"
"18",-69.935799,-4.25567,"Tabatinga",0.00242250493686564,"Emission","< 1"
"19",-69.8797988891602,-6.63953018188477,"Eirunepé",-0.000153892948700296,"Removal","< 0"
"20",-69.8557015662941,-9.38328008246644,"Manoel Urbano",0.165518064649889,"Emission","< 1"
"21",-69.6756879652419,-4.0288289219263,"Tabatinga",-0.0205370823258541,"Removal","< 0"
"22",-69.4511185863739,-4.50143648494653,"São Paulo De Olivença",0.0499723340352625,"Emission","< 1"
"23",-69.3830075269298,-9.77220173684327,"Sena Madureira",0.116908676321183,"Emission","< 1"
"24",-69.2065513599838,-10.7495372422272,"Brasiléia",-0.0614830997678719,"Removal","< 0"
"25",-69.0872585282825,-3.05237276981368,"Santo Antônio Do Içá",0.106115290416902,"Emission","< 1"
"26",-68.6182824581683,-10.8891209528503,"Epitaciolândia",0.0159839082143368,"Emission","< 1"
"27",-68.5044408136186,-10.5755718755675,"Xapuri",-0.0109863652762882,"Removal","< 0"
"28",-68.4063044801014,-4.71529084220981,"Jutaí",-0.134961761550948,"Removal","< 0"
"29",-68.3710619510093,-10.0661349491742,"Rio Branco",-0.033309749818436,"Removal","< 0"
"30",-68.3166919207107,-1.69970336927077,"Japurá",0.342346264013561,"Emission","< 1"
"31",-68.2864994699081,-3.41843342830083,"Amaturá",0.0134759169049504,"Emission","< 1"
"32",-68.1971409475066,-7.75780543969732,"Pauini",-0.0484557882418791,"Removal","< 0"
"33",-68.1737108690377,-9.61409487407495,"Bujari",-0.00342987597210061,"Removal","< 0"
"34",-68.1128412174588,-6.68282224110506,"Itamarati",-0.0201809679332095,"Removal","< 0"
"35",-68.0476335877583,-8.77315466766972,"Boca Do Acre",-0.0210213059109932,"Removal","< 0"
"36",-68.0017764798898,0.365586186993581,"São Gabriel Da Cachoeira",0.362167053881746,"Emission","< 1"
"37",-67.893984,-9.869031,"Rio Branco",0.0218809866853034,"Emission","< 1"
"38",-67.8364698182792,-10.4734240655898,"Capixaba",-0.0130046274881154,"Removal","< 0"
"39",-67.83,-9.947,"Rio Branco",6.31176550572945e-06,"Emission","< 1"
"40",-67.8260494656625,-2.69180916604253,"Japurá",0.0312954270911452,"Emission","< 1"
"41",-67.791,-9.931,"Rio Branco",0.00684301512906793,"Emission","< 1"
"42",-67.786,-9.964,"Rio Branco",0.00295259406166959,"Emission","< 1"
"43",-67.768,-10.034,"Rio Branco",0.00124623300486039,"Emission","< 1"
"44",-67.6984871061968,-9.62947370630415,"Porto Acre",0.00408504504205308,"Emission","< 1"
"45",-67.4275936314969,-9.99722089624224,"Senador Guiomard",0.0168383250671326,"Emission","< 1"
"46",-67.3401303333523,-10.2485083732382,"Plácido De Castro",-0.0421118368908908,"Removal","< 0"
