"","lon","lat","city_ref","anomalie","class_anomalie","class_nova"
"1",-73.436212623797,-7.50637570685889,"Mâncio Lima",-0.028541467560082,"Removal","< 0"
"2",-73.2237996935056,-7.84388048443167,"Rodrigues Alves",0.0058389752734262,"Emission","< 1"
"3",-72.8445879498086,-7.22978092952451,"Guajará",-0.00234806954592633,"Removal","< 0"
"4",-72.769501,-7.59991,"Cruzeiro Do Sul",0.00300197749442601,"Emission","< 1"
"5",-72.7553304218677,-7.9725286397621,"Cruzeiro Do Sul",0.0175526724504772,"Emission","< 1"
"6",-72.7349135140501,-8.49244909146235,"Porto Walter",-0.00390939628291268,"Removal","< 0"
"7",-72.5593640255015,-9.09688649135233,"Marechal Thaumaturgo",0.00519629911634885,"Emission","< 1"
"8",-71.9058207693425,-9.24226548573283,"Jordão",-0.0487420976260443,"Removal","< 0"
"9",-71.7407247801727,-5.71061130978623,"Atalaia Do Norte",-0.663871833811278,"Removal","< 0"
"10",-71.4449915259482,-8.23946595661596,"Tarauacá",-0.0755450393380001,"Removal","< 0"
"11",-71.4128668677446,-7.18051157923575,"Ipixuna",-0.118079409806186,"Removal","< 0"
"12",-70.7444757427875,-8.92429348856395,"Feijó",-0.524950167803696,"Removal","< 0"
"13",-70.3964080617679,-9.41234936079402,"Santa Rosa Do Purus",-0.138287945728044,"Removal","< 0"
"14",-70.2768377851722,-5.42842836610177,"Benjamin Constant",-0.129844436295635,"Removal","< 0"
"15",-70.218248152793,-7.02199804721698,"Eirunepé",-0.344073104279196,"Removal","< 0"
"16",-70.0550858891606,-7.57330419046941,"Envira",-0.0521721244440545,"Removal","< 0"
"17",-70.0061515758409,-10.780268510515,"Assis Brasil",-0.0106538045585725,"Removal","< 0"
"18",-69.9428,-4.2339,"Tabatinga",-0.000446284839824748,"Removal","< 0"
"19",-69.935799,-4.25567,"Tabatinga",0.00409858246325093,"Emission","< 1"
"20",-69.8797988891602,-6.63953018188477,"Eirunepé",-7.26645203193066e-05,"Removal","< 0"
"21",-69.8557015662941,-9.38328008246644,"Manoel Urbano",-0.316950687643489,"Removal","< 0"
"22",-69.6756879652419,-4.0288289219263,"Tabatinga",0.0114465564773245,"Emission","< 1"
"23",-69.4511185863739,-4.50143648494653,"São Paulo De Olivença",-0.104126304189183,"Removal","< 0"
"24",-69.3830075269298,-9.77220173684327,"Sena Madureira",0.0530013662630083,"Emission","< 1"
"25",-69.2065513599838,-10.7495372422272,"Brasiléia",0.120428536313285,"Emission","< 1"
"26",-69.0872585282825,-3.05237276981368,"Santo Antônio Do Içá",-0.162991244512557,"Removal","< 0"
"27",-68.6182824581683,-10.8891209528503,"Epitaciolândia",0.00977529902509114,"Emission","< 1"
"28",-68.5044408136186,-10.5755718755675,"Xapuri",0.0711900554667593,"Emission","< 1"
"29",-68.4063044801014,-4.71529084220981,"Jutaí",0.0591428874874492,"Emission","< 1"
"30",-68.3710619510093,-10.0661349491742,"Rio Branco",0.130728746902467,"Emission","< 1"
"31",-68.3166919207107,-1.69970336927077,"Japurá",0.426614680583522,"Emission","< 1"
"32",-68.2864994699081,-3.41843342830083,"Amaturá",0.0498828209997499,"Emission","< 1"
"33",-68.1971409475066,-7.75780543969732,"Pauini",-0.427192830162328,"Removal","< 0"
"34",-68.1737108690377,-9.61409487407495,"Bujari",0.0143008334055012,"Emission","< 1"
"35",-68.1128412174588,-6.68282224110506,"Itamarati",-0.0502515780299463,"Removal","< 0"
"36",-68.0476335877583,-8.77315466766972,"Boca Do Acre",-0.0213705748207854,"Removal","< 0"
"37",-68.0017764798898,0.365586186993581,"São Gabriel Da Cachoeira",0.96492531788071,"Emission","< 1"
"38",-67.893984,-9.869031,"Rio Branco",0.0365992681613311,"Emission","< 1"
"39",-67.8364698182792,-10.4734240655898,"Capixaba",0.0111581213768947,"Emission","< 1"
"40",-67.83,-9.947,"Rio Branco",2.98702863124885e-06,"Emission","< 1"
"41",-67.8260494656625,-2.69180916604253,"Japurá",0.0128840898896349,"Emission","< 1"
"42",-67.791,-9.931,"Rio Branco",0.00679436514918011,"Emission","< 1"
"43",-67.786,-9.964,"Rio Branco",0.00292973637829179,"Emission","< 1"
"44",-67.768,-10.034,"Rio Branco",0.00123468797108218,"Emission","< 1"
"45",-67.6984871061968,-9.62947370630415,"Porto Acre",-0.00922143314732493,"Removal","< 0"
"46",-67.4275936314969,-9.99722089624224,"Senador Guiomard",-0.00241420251718679,"Removal","< 0"
"47",-67.3401303333523,-10.2485083732382,"Plácido De Castro",0.0377419514588618,"Emission","< 1"
"48",-67.3374716381014,-5.1185164885162,"Carauari",0.147076350853011,"Emission","< 1"
"49",-66.9855,-0.14835,"São Gabriel Da Cachoeira",0.000187009863297231,"Emission","< 1"
"50",-66.9501921701075,-9.93357329811221,"Acrelândia",-0.00314127287754053,"Removal","< 0"
"51",-66.897552,-4.871473,"Carauari",0.000129585554568937,"Emission","< 1"
"52",-66.3579242156695,-2.49098554027089,"Fonte Boa",-0.249253303939837,"Removal","< 0"
"53",-66.3077991877054,-3.5244642076617,"Juruá",0.0122038922874677,"Emission","< 1"
"54",-65.8116628613948,-8.37560148087939,"Lábrea",0.0795755622731043,"Emission","< 1"
"55",-65.5315360442968,-4.47011066732884,"Tefé",0.027186134774381,"Emission","< 1"
"56",-65.5213054447365,-0.318343806838944,"Santa Isabel Do Rio Negro",1.17073494227064,"Emission","< 5"
"57",-65.4107896638204,-3.1656558635417,"Uarini",-0.0321990865604258,"Removal","< 0"
"58",-65.3244466984137,-3.69468474667569,"Alvarães",0.0344932691086102,"Emission","< 1"
"59",-65.0395512290932,-2.42682864332425,"Maraã",-0.411325618961872,"Removal","< 0"
"60",-64.9557964235078,-6.09370196685332,"Tapauá",-0.357820355707333,"Removal","< 0"
"61",-64.769501,-7.27897,"Lábrea",-0.000278771502425605,"Removal","< 0"
"62",-64.724098,-3.38294,"Tefé",0.00143314697289874,"Emission","< 1"
"63",-64.6265369340764,-10.3827186401927,"Nova Mamoré",0.260201459687386,"Emission","< 1"
"64",-64.6154,-4.1728,"Coari",0.00251363974408715,"Emission","< 1"
"65",-64.5342086540273,-11.3044952928918,"Guajará-Mirim",-0.14903859652517,"Removal","< 0"
"66",-64.3077392911091,-9.15396949952705,"Porto Velho",0.23603760000209,"Emission","< 1"
"67",-64.1253106463893,-4.43635141737092,"Coari",-0.139115954117512,"Removal","< 0"
"68",-64.0619034098736,-7.30075809991637,"Canutama",-0.11251804373116,"Removal","< 0"
"69",-64.0583379578841,-12.1469701531867,"Costa Marques",0.113222943876022,"Emission","< 1"
"70",-63.9411627315935,-10.0521152951453,"Buritis",0.0811614890421776,"Emission","< 1"
"71",-63.9138,-8.7243,"Porto Velho",0.0585048199198684,"Emission","< 1"
"72",-63.90242,-8.707854,"Porto Velho",0.0563022787789274,"Emission","< 1"
"73",-63.8153,-8.7948,"Porto Velho",0.251504819919868,"Emission","< 1"
"74",-63.7997164659949,-10.4849339751875,"Campo Novo De Rondônia",0.0697633958134855,"Emission","< 1"
"75",-63.468165,-8.740355,"Candeias Do Jamari",0.0221241003694684,"Emission","< 1"
"76",-63.4347637971427,-0.465034755640813,"Barcelos",1.74416224475644,"Emission","< 5"
"77",-63.3943222506631,-9.64931030381078,"Alto Paraíso",0.00279138164220568,"Emission","< 1"
"78",-63.3723926081637,-10.2108324960752,"Monte Negro",0.0029841556631317,"Emission","< 1"
"79",-63.3256206264706,-8.8869938892035,"Candeias Do Jamari",0.0409502903826457,"Emission","< 1"
"80",-63.2306990655302,-11.8072176455011,"Seringueiras",0.0161583613266498,"Emission","< 1"
"81",-63.184012138019,-10.7480293450291,"Governador Jorge Teixeira",-0.00525989051343546,"Removal","< 0"
"82",-63.14,-4.0833,"Coari",-0.000279283416017101,"Removal","< 0"
"83",-63.132599,-4.13406,"Coari",-0.000243998525845332,"Removal","< 0"
"84",-63.1221051726145,-12.3685607594049,"São Francisco Do Guaporé",0.0436214016611881,"Emission","< 1"
"85",-63.0449412856846,-9.17020967814704,"Itapuã Do Oeste",0.00835104118654924,"Emission","< 1"
"86",-62.9872612863041,-10.3316028105156,"Cacaulândia",0.000975342430474994,"Emission","< 1"
"87",-62.9832482504681,-11.6149688629242,"Seringueiras",0.0158667390593062,"Emission","< 1"
"88",-62.9733150244066,-3.2889719656745,"Codajás",0.112200705207199,"Emission","< 1"
"89",-62.9572552229938,-9.9518900066049,"Ariquemes",-0.0434469744972979,"Removal","< 0"
"90",-62.918603,-0.981191,"Barcelos",-0.000447152966310756,"Removal","< 0"
"91",-62.8479793319319,-11.0768378400064,"Mirante Da Serra",0.0563046430791355,"Emission","< 1"
"92",-62.7900744846809,-9.64521156279041,"Rio Crespo",-0.000844344801814431,"Removal","< 0"
"93",-62.7599859198288,3.07555893733847,"Alto Alegre",0.548509103961015,"Emission","< 1"
"94",-62.5848655794467,-10.5924480639812,"Jaru",0.0466566497114864,"Emission","< 1"
"95",-62.5653358423403,-9.17109363334403,"Cujubim",-0.0133904841675768,"Removal","< 0"
"96",-62.5449922370376,-11.3114209655766,"Alvorada D'oeste",0.041803564791497,"Emission","< 1"
"97",-62.5323571382092,-10.8893442850586,"Nova União",-0.0127971028182512,"Removal","< 0"
"98",-62.4864352937305,-7.36121764048094,"Humaitá",-0.1164376414458,"Removal","< 0"
"99",-62.4362677327624,3.73190083214486,"Amajari",0.349252666516312,"Emission","< 1"
"100",-62.4315660341966,2.18710190445277,"Mucajaí",0.692888330516054,"Emission","< 1"
"101",-62.4244103378031,-11.103952818163,"Urupá",0.0071707805931933,"Emission","< 1"
"102",-62.3425045479453,-10.1217688667463,"Theobroma",0.029085448755258,"Emission","< 1"
"103",-62.292,-11.342,"Alvorada D'oeste",8.08564143133268e-05,"Emission","< 1"
"104",-62.2802379253454,-11.6431190143848,"Nova Brasilândia D'oeste",0.0784498601981236,"Emission","< 1"
"105",-62.2797715973984,-10.9434532789846,"Teixeirópolis",0.00343022306958098,"Emission","< 1"
"106",-62.2745291015361,-12.4699545852392,"São Francisco Do Guaporé",0.104064914202029,"Emission","< 1"
"107",-62.1725323786917,-10.6105530023623,"Vale Do Paraíso",0.0715661204473343,"Emission","< 1"
"108",-62.0954094840384,-4.19868021463277,"Anori",0.0123001289096271,"Emission","< 1"
"109",-62.0940465250114,-10.3842566967605,"Vale Do Paraíso",0.0223847483521637,"Emission","< 1"
"110",-62.0832019661713,-11.6810939110983,"Novo Horizonte Do Oeste",0.0166075514974871,"Emission","< 1"
"111",-62.0603,-3.8442,"Codajás",-0.000294502901663579,"Removal","< 0"
"112",-62.010379651234,-9.20409149767888,"Machadinho D'oeste",-0.122600478723059,"Removal","< 0"
"113",-61.996788650414,2.51097097487497,"Mucajaí",1.23126614415672,"Emission","< 5"
"114",-61.9391006698644,-9.73243429208468,"Vale Do Anari",-0.0450050394766543,"Removal","< 0"
"115",-61.8804677752413,-12.5931927088099,"Alto Alegre Dos Parecis",0.0437136107832574,"Emission","< 1"
"116",-61.8800697923836,-11.4708022615799,"Castanheiras",0.0246570957597437,"Emission","< 1"
"117",-61.8779528163675,-11.1662739687853,"Presidente Médici",0.0123917508480449,"Emission","< 1"
"118",-61.8777578071592,-3.08201899753601,"Caapiranga",-0.0227330239003913,"Removal","< 0"
"119",-61.846675,-10.870743,"Ji-Paraná",0.00314214451662047,"Emission","< 1"
"120",-61.8043525681089,-4.60623287371256,"Beruri",-0.0960936479158666,"Removal","< 0"
"121",-61.7715555290385,-11.7325577357808,"Rolim De Moura",0.0352139125938301,"Emission","< 1"
"122",-61.7572526727755,-10.4622205325893,"Ji-Paraná",0.137554643616996,"Emission","< 1"
"123",-61.7179878784548,-3.50185678710303,"Anamã",0.00511488137825549,"Emission","< 1"
"124",-61.7034202944486,-2.04824598759018,"Novo Airão",0.285579017422939,"Emission","< 1"
"125",-61.7010906021591,-12.0269677882955,"Santa Luzia D'oeste",-0.00126992079445541,"Removal","< 0"
"126",-61.5689691690567,-11.1602942686694,"Ministro Andreazza",0.0113423032110653,"Emission","< 1"
"127",-61.5452449793137,-13.16545352887,"Cerejeiras",0.0806031965436678,"Emission","< 1"
"128",-61.472,-11.448,"Cacoal",0.00212269440726155,"Emission","< 1"
"129",-61.4703827702326,0.991174857492033,"Caracaraí",1.1454361747768,"Emission","< 5"
"130",-61.4670704163671,-11.9049679731006,"São Felipe D'oeste",-0.00521908328750405,"Removal","< 0"
"131",-61.4508,-11.496,"Cacoal",0.00242916072732134,"Emission","< 1"
"132",-61.4467731433051,-6.45995976145932,"Manicoré",-0.185408650994092,"Removal","< 0"
"133",-61.4153836839233,-12.2623269078721,"Parecis",-0.0143914597384726,"Removal","< 0"
