"","lon","lat","city_ref","anomalie","class_anomalie","class_nova"
"1",-73.436212623797,-7.50637570685889,"Mâncio Lima",-0.0625289437757281,"Removal","< 0"
"2",-73.2237996935056,-7.84388048443167,"Rodrigues Alves",-0.0145829067989656,"Removal","< 0"
"3",-72.8445879498086,-7.22978092952451,"Guajará",-0.0601422202935876,"Removal","< 0"
"4",-72.769501,-7.59991,"Cruzeiro Do Sul",0.00551334299445578,"Emission","< 1"
"5",-72.7553304218677,-7.9725286397621,"Cruzeiro Do Sul",-0.0167089981403576,"Removal","< 0"
"6",-72.7349135140501,-8.49244909146235,"Porto Walter",0.113132092615644,"Emission","< 1"
"7",-72.5593640255015,-9.09688649135233,"Marechal Thaumaturgo",0.107524845742646,"Emission","< 1"
"8",-71.9058207693425,-9.24226548573283,"Jordão",0.0285996531413957,"Emission","< 1"
"9",-71.7407247801727,-5.71061130978623,"Atalaia Do Norte",0.38429272303015,"Emission","< 1"
"10",-71.4449915259482,-8.23946595661596,"Tarauacá",0.242098830596634,"Emission","< 1"
"11",-71.4128668677446,-7.18051157923575,"Ipixuna",-0.182286491082942,"Removal","< 0"
"12",-70.7444757427875,-8.92429348856395,"Feijó",0.0979807488196845,"Emission","< 1"
"13",-70.3964080617679,-9.41234936079402,"Santa Rosa Do Purus",0.042814858062861,"Emission","< 1"
"14",-70.2768377851722,-5.42842836610177,"Benjamin Constant",-0.0597528826988366,"Removal","< 0"
"15",-70.218248152793,-7.02199804721698,"Eirunepé",0.0382244080913534,"Emission","< 1"
"16",-70.0550858891606,-7.57330419046941,"Envira",-0.0400549085770047,"Removal","< 0"
"17",-70.0061515758409,-10.780268510515,"Assis Brasil",0.0265060074801257,"Emission","< 1"
"18",-69.9428,-4.2339,"Tabatinga",-0.000481453383004578,"Removal","< 0"
"19",-69.935799,-4.25567,"Tabatinga",0.00413665231858284,"Emission","< 1"
"20",-69.8797988891602,-6.63953018188477,"Eirunepé",-0.00046365089040483,"Removal","< 0"
"21",-69.8557015662941,-9.38328008246644,"Manoel Urbano",0.19433509768925,"Emission","< 1"
"22",-69.6756879652419,-4.0288289219263,"Tabatinga",0.0388195723786697,"Emission","< 1"
"23",-69.4511185863739,-4.50143648494653,"São Paulo De Olivença",0.0365711005410129,"Emission","< 1"
"24",-69.3830075269298,-9.77220173684327,"Sena Madureira",0.0189321703283407,"Emission","< 1"
"25",-69.2065513599838,-10.7495372422272,"Brasiléia",-0.0277821635516861,"Removal","< 0"
"26",-69.0872585282825,-3.05237276981368,"Santo Antônio Do Içá",-0.0953694260711364,"Removal","< 0"
"27",-68.6182824581683,-10.8891209528503,"Epitaciolândia",-0.00743746669166141,"Removal","< 0"
"28",-68.5044408136186,-10.5755718755675,"Xapuri",-0.0389550330529598,"Removal","< 0"
"29",-68.4063044801014,-4.71529084220981,"Jutaí",-0.192972351987564,"Removal","< 0"
"30",-68.3710619510093,-10.0661349491742,"Rio Branco",-0.0282774177093679,"Removal","< 0"
"31",-68.3166919207107,-1.69970336927077,"Japurá",-0.0383413087661812,"Removal","< 0"
"32",-68.2864994699081,-3.41843342830083,"Amaturá",0.0512502875066646,"Emission","< 1"
"33",-68.1971409475066,-7.75780543969732,"Pauini",-0.195708667541921,"Removal","< 0"
"34",-68.1737108690377,-9.61409487407495,"Bujari",0.0586710564677435,"Emission","< 1"
"35",-68.1128412174588,-6.68282224110506,"Itamarati",0.0200778681860832,"Emission","< 1"
"36",-68.0476335877583,-8.77315466766972,"Boca Do Acre",-0.265879305513957,"Removal","< 0"
"37",-68.0017764798898,0.365586186993581,"São Gabriel Da Cachoeira",-0.811037990685647,"Removal","< 0"
"38",-67.893984,-9.869031,"Rio Branco",0.0257786308390437,"Emission","< 1"
"39",-67.8364698182792,-10.4734240655898,"Capixaba",-0.00815134797016039,"Removal","< 0"
"40",-67.83,-9.947,"Rio Branco",-4.72346689248138e-06,"Removal","< 0"
"41",-67.8260494656625,-2.69180916604253,"Japurá",0.0626928910653019,"Emission","< 1"
"42",-67.791,-9.931,"Rio Branco",0.00668153954333026,"Emission","< 1"
"43",-67.786,-9.964,"Rio Branco",0.00287672644937977,"Emission","< 1"
"44",-67.768,-10.034,"Rio Branco",0.00120791354211868,"Emission","< 1"
"45",-67.6984871061968,-9.62947370630415,"Porto Acre",0.00882110054836542,"Emission","< 1"
"46",-67.4275936314969,-9.99722089624224,"Senador Guiomard",-0.00441741192554632,"Removal","< 0"
"47",-67.3401303333523,-10.2485083732382,"Plácido De Castro",-0.0298661892566376,"Removal","< 0"
"48",-67.3374716381014,-5.1185164885162,"Carauari",0.0315756348213405,"Emission","< 1"
"49",-66.9855,-0.14835,"São Gabriel Da Cachoeira",-0.000458157523879824,"Removal","< 0"
"50",-66.9501921701075,-9.93357329811221,"Acrelândia",-0.0253213137438873,"Removal","< 0"
"51",-66.897552,-4.871473,"Carauari",-0.000466262145033287,"Removal","< 0"
"52",-66.3579242156695,-2.49098554027089,"Fonte Boa",0.366888515794205,"Emission","< 1"
"53",-66.3077991877054,-3.5244642076617,"Juruá",0.249197714903167,"Emission","< 1"
