"","lon","lat","city_ref","anomalie","class_anomalie","class_nova"
"1",-73.436212623797,-7.50637570685889,"Mâncio Lima",-0.102613172483517,"Removal","< 0"
"2",-73.2237996935056,-7.84388048443167,"Rodrigues Alves",-0.046324454407033,"Removal","< 0"
"3",-72.8445879498086,-7.22978092952451,"Guajará",-0.180464002235985,"Removal","< 0"
"4",-72.769501,-7.59991,"Cruzeiro Do Sul",0.00125402829258354,"Emission","< 1"
"5",-72.7553304218677,-7.9725286397621,"Cruzeiro Do Sul",-0.138637851024727,"Removal","< 0"
"6",-72.7349135140501,-8.49244909146235,"Porto Walter",0.0175486109416428,"Emission","< 1"
"7",-72.6721925435289,-7.62754168838947,"Cruzeiro Do Sul",0.0430917430439374,"Emission","< 1"
"8",-72.5593640255015,-9.09688649135233,"Marechal Thaumaturgo",0.0114957756921668,"Emission","< 1"
"9",-71.9058207693425,-9.24226548573283,"Jordão",-0.0418291262225911,"Removal","< 0"
"10",-71.7407247801727,-5.71061130978623,"Atalaia Do Norte",-0.119599556234562,"Removal","< 0"
"11",-71.4449915259482,-8.23946595661596,"Tarauacá",0.0661072009266934,"Emission","< 1"
"12",-71.4128668677446,-7.18051157923575,"Ipixuna",0.0194377247496886,"Emission","< 1"
"13",-70.884858095029,-8.13105339647864,"Tarauacá",0.0924956999198684,"Emission","< 1"
"14",-70.7444757427875,-8.92429348856395,"Feijó",0.117189791742059,"Emission","< 1"
"15",-70.3964080617679,-9.41234936079402,"Santa Rosa Do Purus",0.0610939939517122,"Emission","< 1"
"16",-70.2768377851722,-5.42842836610177,"Benjamin Constant",-0.0450112255689242,"Removal","< 0"
"17",-70.218248152793,-7.02199804721698,"Eirunepé",-0.0316891638660478,"Removal","< 0"
"18",-70.0550858891606,-7.57330419046941,"Envira",0.0266626105477676,"Emission","< 1"
"19",-70.0061515758409,-10.780268510515,"Assis Brasil",-0.199203646357149,"Removal","< 0"
"20",-69.935799,-4.25567,"Tabatinga",0.00437776140235153,"Emission","< 1"
"21",-69.9318013853203,-4.23264079284152,"Tabatinga",0.0169792591398176,"Emission","< 1"
"22",-69.9174580275265,-4.21965442203257,"Tabatinga",0.0059118699198684,"Emission","< 1"
"23",-69.8797988891602,-6.63953018188477,"Eirunepé",-0.000147638709851211,"Removal","< 0"
"24",-69.8557015662941,-9.38328008246644,"Manoel Urbano",-0.00898490083100569,"Removal","< 0"
"25",-69.6756879652419,-4.0288289219263,"Tabatinga",-0.0301715254712139,"Removal","< 0"
"26",-69.4511185863739,-4.50143648494653,"São Paulo De Olivença",-0.112631201231228,"Removal","< 0"
"27",-69.3830075269298,-9.77220173684327,"Sena Madureira",-0.168206700566641,"Removal","< 0"
"28",-69.2065513599838,-10.7495372422272,"Brasiléia",-0.0973324062323884,"Removal","< 0"
"29",-69.0872585282825,-3.05237276981368,"Santo Antônio Do Içá",-0.061443483095096,"Removal","< 0"
"30",-68.7511936057459,-11.0043633475452,"Brasiléia",0.049694924435881,"Emission","< 1"
"31",-68.7448423088691,-11.0256069694303,"Epitaciolândia",0.0251600327567108,"Emission","< 1"
"32",-68.6182824581683,-10.8891209528503,"Epitaciolândia",-0.0489039756210043,"Removal","< 0"
"33",-68.5044408136186,-10.5755718755675,"Xapuri",0.133405132873991,"Emission","< 1"
"34",-68.4063044801014,-4.71529084220981,"Jutaí",-0.590210911787061,"Removal","< 0"
"35",-68.3710619510093,-10.0661349491742,"Rio Branco",0.0215708320992219,"Emission","< 1"
"36",-68.3166919207107,-1.69970336927077,"Japurá",-0.233357756022422,"Removal","< 0"
"37",-68.2864994699081,-3.41843342830083,"Amaturá",0.0506037245911865,"Emission","< 1"
"38",-68.1971409475066,-7.75780543969732,"Pauini",-0.398563687487294,"Removal","< 0"
"39",-68.1737108690377,-9.61409487407495,"Bujari",-0.0588523051893484,"Removal","< 0"
"40",-68.1128412174588,-6.68282224110506,"Itamarati",-0.37893293116231,"Removal","< 0"
"41",-68.0476335877583,-8.77315466766972,"Boca Do Acre",0.0252080109824701,"Emission","< 1"
"42",-68.0017764798898,0.365586186993581,"São Gabriel Da Cachoeira",0.27748968432795,"Emission","< 1"
"43",-67.893984,-9.869031,"Rio Branco",0.0351571148290718,"Emission","< 1"
"44",-67.8364698182792,-10.4734240655898,"Capixaba",-0.0400670648449333,"Removal","< 0"
"45",-67.83,-9.947,"Rio Branco",1.12919434296032e-05,"Emission","< 1"
"46",-67.8260494656625,-2.69180916604253,"Japurá",0.0610027320261292,"Emission","< 1"
"47",-67.8222889307946,-9.96780369338533,"Rio Branco",0.283201752563505,"Emission","< 1"
"48",-67.791,-9.931,"Rio Branco",0.00691588873229768,"Emission","< 1"
"49",-67.786,-9.964,"Rio Branco",0.0029868329607003,"Emission","< 1"
"50",-67.768,-10.034,"Rio Branco",0.00126352650041304,"Emission","< 1"
"51",-67.6984871061968,-9.62947370630415,"Porto Acre",-0.0954209424812927,"Removal","< 0"
"52",-67.4275936314969,-9.99722089624224,"Senador Guiomard",-0.100023613396276,"Removal","< 0"
"53",-67.3401303333523,-10.2485083732382,"Plácido De Castro",-0.0658944666894753,"Removal","< 0"
"54",-67.3374716381014,-5.1185164885162,"Carauari",0.0568510485320556,"Emission","< 1"
"55",-66.9855,-0.14835,"São Gabriel Da Cachoeira",0.000836354231928675,"Emission","< 1"
